Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Limestone,9.856744496573954,369.7164667563425,Anticline,0.6677499845209807,1.643968799967101,2736.4,1
Sandstone,14.543097005018634,350.6569573463692,Fault,0.6055031459041493,0.6073113104902661,2743.2,1
Shale,29.884910795107896,113.7565482291753,None,0.6634986303769468,1.855877484340312,1949.5,0
Shale,10.52854939711233,511.5281550121037,Fault,0.2728170787634203,2.6193245965647236,3418.0000000000005,0
Limestone,14.991179972569878,594.0939317176836,Fault,0.3878220105752783,0.2331638136689612,1688.0,0
Limestone,13.570591154361487,724.4856209825465,None,0.6825719203067642,1.999756674377493,1547.0,0
Limestone,6.305759061565391,518.3274668747183,Anticline,0.6662349040057874,1.4990101686455528,3017.000000000001,1
Sandstone,13.47545907399572,646.113812,Anticline,0.7157876963462942,3.7193369428282503,2709.0,0
Sandstone,10.360319337789909,789.8787943177223,None,0.3900558751911838,2.0918751056537355,4061.0,0
Shale,19.68004063959328,851.3557318924504,Fault,0.2727242366264233,2.5830278151759973,4900.0,0
Shale,22.01649392407624,27.271428957983897,Anticline,0.42431609922670144,2.9068546007604517,3155.0,0
Sandstone,21.634778046416315,556.0799283357326,None,0.6078297244840066,1.3144726820051136,3112.6,0
Limestone,21.45559364340724,965.4452886692428,None,0.8400284507978156,4.876584085774721,1819.8243841244991,1
Shale,6.802235532208337,395.4059676944901,Anticline,0.4326715339176942,0.8923604710706118,2999.9999999999995,0
Sandstone,20.873849008222365,606.9256521481636,Dome,0.30003338662880147,1.117269060921266,826.0,0
Sandstone,25.505158356151423,426.19499201918927,None,0.070098299,4.943767085976304,633.0,0
Shale,4.356750597457472,112.52580787586416,Anticline,0.6472377209863922,4.379407586,4912.0,0
Limestone,14.5154991,522.3972781046134,None,0.5742809642273129,3.675884250803398,3133.0000000000005,0
Limestone,13.214083074095075,55.73245967798886,Fault,0.9260427679260474,2.774230988412586,3439.461798763207,1
Limestone,14.761468092515285,583.129890758418,Dome,0.32761120547238454,2.023485462668208,3316.2,0
Limestone,11.095955299856064,822.9411715319028,Anticline,0.7372464883638775,4.827331279907885,2045.0,0
Limestone,16.998632466665786,640.139966154712,Anticline,0.2913074462744878,1.2618084087275985,3475.0,0
Shale,10.343093006996224,549.4027896164692,Fault,0.25028050929873774,4.0847099933501045,4887.0,0
Limestone,11.583559334283654,464.71639044404503,Anticline,0.9290709148417106,2.9427633444050185,4809.0,1
Shale,5.686665256108214,678.6817296931191,Dome,0.5493452338350528,4.442467694321773,2713.0,0
Shale,1.5744513029918272,734.6492577135955,None,0.994482882,2.0391965333755504,4349.0,0
Limestone,5.320540849792286,233.0334600717277,Dome,0.8208317903747576,2.838112486267507,2379.399999999999,1
Sandstone,16.136421295537378,278.33489045837223,None,0.4470683094278179,2.661895687587528,4747.0,0
Shale,11.860714631296348,542.5953717968605,Anticline,0.589923178,3.828733800171546,2998.2000000000003,0
Shale,26.96003104657992,538.6561773127186,Anticline,0.14828683270956833,2.440166232426054,795.0,0
Limestone,22.933470790607757,519.9436251500621,Dome,0.9828385480194384,2.535142317683682,1866.0,1
Shale,6.531746963967066,531.8604013452994,Dome,0.040335988,3.270896795,2733.999954785965,0
Sandstone,16.219157644101333,685.7871124602957,Fault,0.1922626560199384,1.864067110709957,2743.1999999999994,0
Shale,29.17567486900986,639.7852155363944,Dome,0.6926328160990456,0.2833365443885993,4050.0000000000005,1
Sandstone,15.842042427962367,115.71420268964812,Anticline,0.5541551844723496,3.440527753639038,3726.0,0
Sandstone,0.3778920381536088,53.03581902022378,Dome,0.47124883876657636,1.139663286685772,4749.0,0
Sandstone,27.72762823809348,497.9872951456563,Fault,0.5048581562623101,2.816859100882489,4841.0,0
Limestone,6.062428082595623,469.3667011931945,None,0.693391231,4.396203337582552,4228.0,0
Limestone,19.10563210227494,636.8197320435804,None,0.2660793102997181,4.462277290737168,3105.5,0
Shale,17.73903446769734,165.13368596851984,Fault,0.4057538971764209,2.92389615531976,3423.9989057235684,0
Shale,19.04789190353232,60.81475209466427,Anticline,0.5491765392112188,3.5458662657979474,1425.0,0
Sandstone,8.648874137,628.1708490553347,None,0.4039564999930294,4.839766714,1752.9999999999998,0
Sandstone,19.06283762108916,719.2981373574229,Fault,0.5333990721877534,1.3328110680729475,1677.0,0
Sandstone,15.369727485559379,968.2598229107818,Fault,0.1621418788898954,2.155917992829797,3820.0,0
Sandstone,2.744625551623762,179.94016487279816,None,0.2618505314084142,1.2950103589724575,2466.0,0
Sandstone,29.285609249642512,427.1191529114659,Anticline,0.5541551844723496,3.440527753639038,1990.0,0
Sandstone,23.277345984219178,968.2397197756628,Anticline,0.43814432215373544,3.026176100840817,2754.3333333333335,0
Sandstone,1.513667118603712,216.7692904537738,None,0.4532318012500003,3.8516046701633924,1752.9999999999998,1
Limestone,15.548391620661333,700.5806609122479,None,0.9367135596314982,1.7625853202347828,2835.9999999999995,1
Shale,18.749392451281057,851.3561780592992,Fault,0.0300583122019985,2.781537353073395,2450.0,0
Sandstone,11.897717231589892,932.1702630917644,Dome,0.063068955,1.3974902661570416,4461.0,0
Shale,16.216553557764147,416.60871838288426,Anticline,0.8457959326969645,3.375354238790158,3297.5999999999995,0
Limestone,16.069035017627233,932.5592879979022,Dome,0.5813092636411272,3.4348047749342236,3570.7500000000005,1
Sandstone,19.79609600487117,884.8397788112502,Anticline,0.2416379480773777,4.221632321635607,4478.0,0
Shale,6.394263579,202.04911418661845,Dome,0.2277145385157423,0.5176426481508206,1415.0,0
Shale,21.057146134297284,263.558877592587,Anticline,0.680910262306926,2.873584684742015,2916.4,0
Limestone,3.7669673591175408,162.43635800206314,Anticline,0.33530535852155346,3.998813504956041,2974.7999999999997,0
Sandstone,22.42791384298328,61.50228056922088,Anticline,0.7257310893630712,1.7436117440014276,971.5,1
Shale,6.018962704397204,988.6868676026482,None,0.4149585022025196,0.1605356127113422,1438.0,0
Sandstone,16.847530829007244,641.1380828286708,Fault,0.8521325765878645,3.686343451265424,2256.6,1
Shale,6.127402767365025,309.4768726942334,Fault,0.5353009598811196,2.8190414795873937,2156.672201491707,0
Shale,17.678571835885535,738.1721436,Dome,0.41943987648995046,0.4760497657559787,4587.0,0
Sandstone,12.549534116218844,356.457907457988,Dome,0.2960634297081951,1.6617028000759029,3420.5999999999995,0
Sandstone,10.723824951143714,842.1330503808649,Anticline,0.1618104956605133,2.148556898311946,1585.5,0
Limestone,22.76987287472183,147.4841842,None,0.9526981391702748,0.8529147764940009,1817.4454514535394,1
Shale,3.8920989283944323,821.7188418144193,Fault,0.6269748784023066,3.37305472328882,1712.0,0
Shale,16.710204189393856,714.9770421808422,Fault,0.25028050929873774,4.458546633924694,4589.0,0
Sandstone,6.738073202246545,753.2286356788206,Fault,0.6250225476519636,1.2859996516993644,2039.0753125753222,1
Shale,8.97121366660614,614.5010393,Anticline,0.6542349967603346,1.1202833152298837,2594.7999999999997,0
Sandstone,26.70709865387313,367.7657024749548,Dome,0.9851262236761242,1.412492751,3865.0,0
Sandstone,26.05658492357513,482.27407389925247,Fault,0.5110290653086953,3.1668129022030915,3485.0,0
Sandstone,27.98313839718284,646.1009864717898,Dome,0.5875214692529308,3.9588037615019207,2370.3999999999996,0
Shale,20.51925389745424,137.11576204232549,Fault,0.799557377,3.670810510181906,3424.0,0
Limestone,15.734962981329174,433.5719251823677,Fault,0.7259372139997892,1.7424437145902316,4192.0,1
Sandstone,8.402761298929642,447.5393038512765,Anticline,0.747302254,0.5301924042440614,4151.0,1
Limestone,4.0572357373950405,655.4681433739046,Fault,0.46704949671028095,1.6976517498201231,631.0,0
Sandstone,18.58704674335979,526.693229519686,None,0.720124379940657,1.8362291912481004,1795.0,0
Shale,25.18615696786406,350.5448968837111,Fault,0.5395818932497267,2.7291500482712454,2815.6000000000004,0
Shale,28.45508829654584,947.0932378662148,Fault,0.3061592924661312,2.010612957748225,2976.0,0
Shale,18.327225664751897,261.0229139678584,None,0.2959446652383303,4.383970732724636,2739.0,1
Limestone,14.535745095266645,119.75223449259803,Fault,0.49111800440196146,1.3099396509653531,4479.0,1
Shale,10.364013843136481,581.8147627017916,Fault,0.3132086499423164,1.9830517102770016,1104.0,0
Shale,14.13965382315205,39.85691643457932,Dome,0.028589209939715,0.3975179160306902,1808.349030151906,0
Limestone,29.084726982185344,518.4738129931476,Anticline,0.8394715423230991,0.6811519391893006,2758.0000000000005,0
Sandstone,22.248078583553564,393.2978579168172,Anticline,0.5278742078895624,3.6948353289765437,1474.4,1
Sandstone,1.635356697325776,756.6890308911643,None,0.36801660256554497,3.0419378890501654,2111.25,0
Shale,11.339821158784591,618.4256354446136,Dome,0.163291681997559,0.2833365443885993,4176.0,0
Shale,21.82689106296602,116.04874799262105,None,0.2809478257997007,4.544769379,1949.5,0
Limestone,20.47852868088608,705.0908043253702,None,0.47576286955539954,2.4414896246528532,4258.8,1
Sandstone,14.643740338386761,316.9135620148185,None,0.086773282,2.937906102807428,2732.7999999999997,0
Limestone,16.09231579161414,279.0924037120148,Fault,0.3498032880468829,0.9519155786240358,3361.0000000000005,0
Sandstone,28.129193398737065,739.7639514511766,Dome,0.391042292189469,2.4639146725981016,2278.5,0
Shale,0.018825499,567.5481709233215,None,0.48980843676263186,3.2132973345437326,3311.0000000000005,0
Limestone,0.5301013438630164,783.4382355952463,Fault,0.0143513095852935,1.7708436983319635,3036.3251289767413,0
Shale,6.992184356725049,772.3361498242721,Fault,0.4794968364782597,3.941078407,2317.0,0
Shale,17.350981151722138,297.550519813019,Dome,0.2156913679728856,2.161560740776228,4912.0,0
Sandstone,11.008443862008157,627.4968422672366,Dome,0.3843292217637013,2.908225490427514,3274.0,0
Sandstone,21.169061891069447,393.3064142455824,None,0.7742667441877137,2.8402512720151485,1752.9999999999998,1
Sandstone,17.708429850014088,971.006214397558,Fault,0.7833411595427211,3.689161802529616,1934.8,1
Sandstone,2.0752257151625155,553.1039169527224,Dome,0.36904489509341487,1.7376393366781233,2304.0,0
Sandstone,15.834954531629771,588.7093866380957,Fault,0.6164339230065218,2.293243707708776,3974.0000000000005,1
Limestone,7.464570810597956,764.6578164408581,Dome,0.6204143747135337,2.5771597258660552,3431.0000000000005,1
Shale,19.555894090509522,597.6308522334888,Fault,0.2926499645385542,3.210820833011851,2446.8,0
Shale,16.65544861880996,723.2475539185318,Dome,0.30493054922366797,0.8958343741935743,553.0,0
Sandstone,15.811504694776911,56.52309427498734,Dome,0.6109185775172612,1.501427945827194,4300.0,1
Sandstone,20.53717209041989,360.5057541968242,Dome,0.9119841961076944,3.2216620239262537,1411.0000000000002,1
Sandstone,7.152815368604509,307.07465589935333,Dome,0.7539115721198172,1.7541014472839545,3633.000000000001,0
Limestone,2.2590430079540926,505.8449113070471,Fault,0.5716032246094102,3.506191389521138,4872.0,0
Limestone,20.40713261531349,786.5105882009683,Anticline,0.7241589492063322,3.413256006668308,3739.000000000001,1
Sandstone,15.26051852052237,816.6374017449576,Anticline,0.8469415898967402,3.609083295884041,3893.0,0
Shale,12.850200470813018,562.8160020040177,Anticline,0.348591150376583,2.1623226574035166,1177.0,0
Shale,14.27063454032876,500.0496131,Fault,0.9268163539283985,0.1746740445907968,3424.0,0
Limestone,17.928973196067012,444.75651672882344,Anticline,0.428293543468126,4.0272182463034545,3030.5999999999995,0
Limestone,10.176608951753517,135.6630305910576,Fault,0.6861957796855566,1.3665861150705032,3456.0,1
Limestone,8.644935687,393.8374672749047,None,0.1603539846877729,0.038625706,3552.0000000000005,0
Sandstone,17.630910548626378,924.738025603304,Dome,0.39426653757025215,1.4380228170204878,2354.5999999999995,0
Sandstone,26.665652951802585,203.98158927740138,None,0.5744334518975401,2.797482975762755,2639.3999999999996,0
Shale,2.7958835868808407,373.1549253499921,None,0.6342222541971898,2.8017258973297334,3439.0,0
Limestone,17.991132402243007,426.08022710684895,Fault,0.5195409868821846,2.4064046630765534,2800.8,0
Limestone,19.90506208215772,190.09358210327773,Anticline,0.6159273924853299,2.663274896720068,704.0,1
Shale,17.788776156654812,32.75736040558254,None,0.2612413308916234,3.8763517226956,1919.0,0
Shale,27.786156056530352,921.5121953954288,Fault,0.001763182,4.074789837464513,3424.0,0
Sandstone,0.2933814091728559,700.2898447176066,Fault,0.8366531276266775,2.151747489652137,2388.0,1
Limestone,12.380347451374478,230.85582251158183,Anticline,0.726559908,3.512388922301761,2874.0,1
Shale,5.954732238160473,353.1769457822779,Dome,0.46024659315595673,2.9713640529967615,4296.0,0
Shale,28.597115363436984,614.3811289107823,None,0.4161398150084874,0.7192940348164968,596.0,0
Sandstone,9.176844397845596,384.4928432509155,None,0.5120818838431297,1.8045861649307324,2191.0,1
Limestone,13.436133164163705,562.0754878958159,None,0.47392525300639726,0.3972972658618851,3072.0000000000005,1
Shale,3.041395274095906,203.07490390957827,Dome,0.9068121500964484,0.2833365443885993,2540.0,0
Sandstone,20.67176615880807,316.9354758897767,Anticline,0.3311657542220343,3.1707922405497717,806.0,0
Shale,21.90730003073604,714.5012214204565,Fault,0.5708694983075259,1.0902964238662332,2713.9058395247903,0
Limestone,14.991179972569878,70.96458900814947,Fault,0.8234763759882132,3.908389606507208,4769.0,0
Shale,1.162708066625474,941.3169378463602,Anticline,0.3047362005410787,0.649042306,2991.7642428857635,0
Sandstone,27.09744315285392,425.4937370896542,None,0.4939872654301404,4.918375031739068,2471.0,1
Limestone,7.9354741196651455,773.7005438049451,Dome,0.5195956326039297,0.6242124990439724,2221.0,1
Limestone,8.838099988213681,501.66530912343444,Dome,0.5517941777207018,2.568632627216476,3862.4,1
Sandstone,18.984078319845207,688.6947524118582,Dome,0.2234273167496692,2.041175537918874,4018.0000000000005,0
Shale,15.899110230642618,969.0685886762508,None,0.6834966170980852,4.670971279176859,2788.0000000000005,0
Sandstone,28.099839137540428,958.4919060960058,None,0.2464342807936556,1.5651190147791367,3674.0000000000005,1
Shale,26.331388820908185,570.7790785807523,Fault,0.7282222094075168,3.563189757157903,4338.000000000001,0
Shale,18.926946280701905,628.546270830625,None,0.6064016117989787,3.9683564265282447,4317.0,0
Limestone,24.657528212693272,325.00123775984395,Fault,0.0166394642019502,1.613311832486703,2792.333333333333,0
Shale,24.40303446972792,596.3520028418217,Anticline,0.1671971294681363,4.579770424859914,2309.0,0
Sandstone,15.249612252178759,632.1757151501749,Dome,0.8821077571882531,0.8690074447261514,4110.0,1
Shale,28.57550369053796,531.3811900523541,None,0.1169135721755914,3.951191468294947,4689.0,0
Shale,16.069801851843362,471.8330973547517,Anticline,0.00475904,2.252175566950276,2999.9999999999995,1
Shale,9.181543906,414.55373078557005,Fault,0.2356886639246012,2.4075254658881606,2987.000000000001,0
Limestone,13.261377872709536,726.1272312540566,None,0.1711916795905251,4.105757269531182,853.0,0
Shale,10.883013994124276,864.5485780758615,Fault,0.7106700939415648,3.3218101823804176,3423.999508454143,1
Shale,5.902763330149669,301.0894141560112,Fault,0.6095564606811864,4.856994937849809,2686.1301025073344,0
Sandstone,8.402761298929642,567.9682506698639,Anticline,0.1353094026876377,4.11610489,2799.0,0
Shale,18.79371059030781,224.66641486909933,Dome,0.5607221720141742,1.9058987007008497,4238.0,0
Shale,14.786888567538082,370.55816721035296,None,0.8169067100945848,4.152411625430972,2395.0,0
Shale,19.38770051695084,611.1678732853546,Fault,0.6682893861376992,0.040813557,1803.974259633724,0
Shale,10.375765739258078,288.6906293245679,Anticline,0.7173096251690463,3.462715691030185,3179.0000000000005,0
Shale,8.872426878,978.9507173699734,None,0.8009376958208562,2.730629761844672,593.0,0
Sandstone,7.583953320000001,675.7595649511763,Dome,0.655489624,0.066690224,550.0,1
Limestone,15.212472721808002,399.4236954530877,Anticline,0.5573932274841952,2.938560982279584,2799.7999999999993,0
Limestone,7.704274069007191,900.7654180245196,Anticline,0.9517732844096326,2.282436783301417,919.0,1
Sandstone,24.41130812271924,141.35681754594083,Dome,0.424500562881893,4.348145963744527,510.0,1
Sandstone,15.878134182356549,434.7479901683579,Dome,0.29950338272874377,2.435665683885597,550.0,1
Limestone,1.935022760596854,868.6379642147057,Anticline,0.523754344,4.511846214912199,2874.0,0
Sandstone,22.1727426597886,286.5134269381638,Anticline,0.4948259328276215,2.118858733897609,1769.0,0
Sandstone,22.96170595852266,314.7299590146265,Dome,0.4956643822969191,3.8748596564263775,1636.0,0
Shale,20.595418291297577,471.37508281131346,Anticline,0.7596442971242212,1.5912838881656033,3550.0,0
Limestone,21.903905633292748,764.6579673703475,Dome,0.5948083157798915,3.493884736808991,1492.0,0
Sandstone,2.111043237,283.85099698137157,Anticline,0.3679133130975384,3.926359694950061,946.0000000000001,0
Sandstone,24.17936702602752,433.3687596650912,Fault,0.1878765389411459,1.952074926827783,4590.0,0
Shale,16.76297833873193,667.8579290567977,None,0.6244156914839147,3.684610311414762,2898.0,0
